sheet_year,block_label,block_month,block_year,berth_label,berth_name,berth_length_ft,group_label,row_index,start_col,start_day,end_day,span_days,span_source,start_date,end_date,date_valid,raw_value,fill
2009,SEPTEMBER 2009,9,2009,North Pier West - 410',North Pier West,410,"",97,E,4,11,8,merge,2009-09-04,2009-09-11,true,R/V CORAL TERN,"solid|fg=rgb=""FF538DD5"" |bg=rgb=""FF000000"""
2009,SEPTEMBER 2009,9,2009,North Pier West - 410',North Pier West,410,"",97,S,18,19,2,merge,2009-09-18,2009-09-19,true,F/V Coral Sextant,"solid|fg=rgb=""FFFFFF00"" |bg=indexed=""64"""
2009,SEPTEMBER 2009,9,2009,North Pier West - 410',North Pier West,410,"",97,Y,24,30,7,merge,2009-09-24,2009-09-30,true,M/V NORTHERN HARBOR,"solid|fg=rgb=""FFC00000"" |bg=indexed=""64"""
2009,SEPTEMBER 2009,9,2009,Inner Channel - 55',Inner Channel,55,"",100,F,5,5,1,single,2009-09-05,2009-09-05,true,R/V Golden Horizon,""
2009,SEPTEMBER 2009,9,2009,South Float West - 90',South Float West,90,"",101,AD,29,29,1,single,2009-09-29,2009-09-29,true,R/V Long Ketch,"solid|fg=theme=""7"" tint=""-0.249977111117893"" |bg=indexed=""64"""
2009,SEPTEMBER 2009,9,2009,South Float East - 90',South Float East,90,"",102,B,1,1,1,single,2009-09-01,2009-09-01,true,Barge SILVER VOYAGER,"solid|fg=rgb=""FF31869B"" |bg=rgb=""FF000000"""
2009,SEPTEMBER 2009,9,2009,South Float East - 90',South Float East,90,"",102,I,8,8,1,single,2009-09-08,2009-09-08,true,R/V Long Ketch,"solid|fg=theme=""7"" tint=""-0.249977111117893"" |bg=indexed=""64"""
2009,SEPTEMBER 2009,9,2009,South Float East - 90',South Float East,90,"",102,R,17,17,1,single,2009-09-17,2009-09-17,true,R/V Long Ketch,"solid|fg=theme=""7"" tint=""-0.249977111117893"" |bg=indexed=""64"""
2009,SEPTEMBER 2009,9,2009,South Float East - 90',South Float East,90,"",102,T,19,20,2,repeat,2009-09-19,2009-09-20,true,R/V Long Ketch,"solid|fg=theme=""7"" tint=""-0.249977111117893"" |bg=indexed=""64"""
2009,SEPTEMBER 2009,9,2009,South Float East - 90',South Float East,90,"",102,W,22,23,2,repeat,2009-09-22,2009-09-23,true,R/V Long Ketch,"solid|fg=theme=""7"" tint=""-0.249977111117893"" |bg=indexed=""64"""
2009,SEPTEMBER 2009,9,2009,South Float East - 90',South Float East,90,"",102,Y,24,25,2,merge,2009-09-24,2009-09-25,true,S/V Silver Current,"solid|fg=rgb=""FFFFFF00"" |bg=indexed=""64"""
2009,SEPTEMBER 2009,9,2009,South Float East - 90',South Float East,90,"",102,AA,26,29,4,repeat,2009-09-26,2009-09-29,true,R/V Long Ketch,"solid|fg=theme=""7"" tint=""-0.249977111117893"" |bg=indexed=""64"""
2009,OCTOBER 2009,10,2009,North Pier West - 410',North Pier West,410,"",108,D,3,4,2,merge,2009-10-03,2009-10-04,true,M/V NORTHERN HARBOR,"solid|fg=rgb=""FFC00000"" |bg=indexed=""64"""
2009,OCTOBER 2009,10,2009,North Pier West - 410',North Pier West,410,"",108,P,15,24,10,merge,2009-10-15,2009-10-24,true,R/V GOLDEN COMPASS,"solid|fg=theme=""4"" |bg=indexed=""64"""
2009,OCTOBER 2009,10,2009,North Pier West - 410',North Pier West,410,"",108,AC,28,30,3,fill_run,2009-10-28,2009-10-30,true,R/V GOLDEN COMPASS,"solid|fg=theme=""4"" |bg=indexed=""64"""
2009,OCTOBER 2009,10,2009,North Pier Face - 75',North Pier Face,75,"",109,T,19,21,3,fill_run,2009-10-19,2009-10-21,true,Campus event,"solid|fg=theme=""0"" tint=""-0.1499984740745262"" |bg=indexed=""64"""
2009,OCTOBER 2009,10,2009,North Pier East - 240',North Pier East,240,"",110,H,7,13,7,merge,2009-10-07,2009-10-13,true,"Bollard replacement, west face","solid|fg=theme=""0"" tint=""-0.3499862666707358"" |bg=indexed=""64"""
2009,OCTOBER 2009,10,2009,North Pier East - 240',North Pier East,240,"",110,O,14,14,1,single,2009-10-14,2009-10-14,true,M/V Grey Compass,"solid|fg=rgb=""FFFFFF00"" |bg=indexed=""64"""
2009,OCTOBER 2009,10,2009,North Pier East - 240',North Pier East,240,"",110,P,15,16,2,fill_run,2009-10-15,2009-10-16,true,OSV AMBER REEF,"solid|fg=rgb=""FF008000"" |bg=indexed=""64"""
2009,OCTOBER 2009,10,2009,Inner Channel - 55',Inner Channel,55,"",111,C,2,2,1,single,2009-10-02,2009-10-02,true,R/V Golden Horizon,""
2009,OCTOBER 2009,10,2009,South Float West - 90',South Float West,90,"",112,G,6,8,3,repeat,2009-10-06,2009-10-08,true,R/V Long Ketch,"solid|fg=theme=""7"" tint=""-0.249977111117893"" |bg=indexed=""64"""
2009,OCTOBER 2009,10,2009,South Float West - 90',South Float West,90,"",112,U,20,22,3,repeat,2009-10-20,2009-10-22,true,R/V Long Ketch,"solid|fg=theme=""7"" tint=""-0.249977111117893"" |bg=indexed=""64"""
2009,OCTOBER 2009,10,2009,South Float West - 90',South Float West,90,"",112,Y,24,29,6,merge,2009-10-24,2009-10-29,true,Donor reception,"solid|fg=rgb=""FFFFFF00"" |bg=indexed=""64"""
2009,OCTOBER 2009,10,2009,South Float East - 90',South Float East,90,"",113,E,4,4,1,single,2009-10-04,2009-10-04,true,R/V Long Ketch,"solid|fg=theme=""7"" tint=""-0.249977111117893"" |bg=indexed=""64"""
2009,OCTOBER 2009,10,2009,South Float East - 90',South Float East,90,"",113,F,5,7,3,merge,2009-10-05,2009-10-07,true,M/V Deep Reef,"solid|fg=rgb=""FFFFFF00"" |bg=indexed=""64"""
2009,OCTOBER 2009,10,2009,South Float East - 90',South Float East,90,"",113,K,10,10,1,single,2009-10-10,2009-10-10,true,R/V Long Ketch,"solid|fg=theme=""7"" tint=""-0.249977111117893"" |bg=indexed=""64"""
2009,OCTOBER 2009,10,2009,South Float East - 90',South Float East,90,"",113,M,12,15,4,repeat,2009-10-12,2009-10-15,true,R/V Long Ketch,"solid|fg=theme=""7"" tint=""-0.249977111117893"" |bg=indexed=""64"""
2009,OCTOBER 2009,10,2009,South Float East - 90',South Float East,90,"",113,R,17,17,1,single,2009-10-17,2009-10-17,true,R/V Long Ketch,"solid|fg=theme=""7"" tint=""-0.249977111117893"" |bg=indexed=""64"""
2009,OCTOBER 2009,10,2009,South Float East - 90',South Float East,90,"",113,U,20,21,2,fill_run,2009-10-20,2009-10-21,true,OSV AMBER REEF,"solid|fg=rgb=""FF008000"" |bg=indexed=""64"""
2009,OCTOBER 2009,10,2009,South Float East - 90',South Float East,90,"",113,AB,27,28,2,repeat,2009-10-27,2009-10-28,true,R/V Long Ketch,"solid|fg=theme=""7"" tint=""-0.249977111117893"" |bg=indexed=""64"""
2009,NOVEMBER 2009,11,2009,North Pier West - 410',North Pier West,410,"",119,I,8,9,2,merge,2009-11-08,2009-11-09,true,R/V GOLDEN COMPASS,"solid|fg=theme=""4"" |bg=indexed=""64"""
2009,NOVEMBER 2009,11,2009,North Pier West - 410',North Pier West,410,"",119,Q,16,23,8,merge,2009-11-16,2009-11-23,true,R/V GOLDEN COMPASS,"solid|fg=theme=""4"" |bg=indexed=""64"""
2009,NOVEMBER 2009,11,2009,North Pier East - 240',North Pier East,240,"",121,B,1,20,20,merge,2009-11-01,2009-11-20,true,Dock inspection,"solid|fg=theme=""0"" tint=""-0.3499862666707358"" |bg=indexed=""64"""
2009,NOVEMBER 2009,11,2009,Inner Channel - 55',Inner Channel,55,"",122,F,5,5,1,single,2009-11-05,2009-11-05,true,R/V Golden Horizon,""
2009,NOVEMBER 2009,11,2009,South Float East - 90',South Float East,90,"",124,F,5,18,14,merge,2009-11-05,2009-11-18,true,R/V Swift Lantern,"solid|fg=rgb=""FFFFFF00"" |bg=indexed=""64"""
2009,DECEMBER 2009,12,2009,North Pier West - 410',North Pier West,410,"",130,O,14,28,15,merge,2009-12-14,2009-12-28,true,R/V GOLDEN COMPASS,"solid|fg=theme=""4"" |bg=rgb=""FF000000"""
2009,DECEMBER 2009,12,2009,Inner Channel - 55',Inner Channel,55,"",133,D,3,3,1,single,2009-12-03,2009-12-03,true,R/V Golden Horizon,""
2010,JANUARY 2010,1,2010,North Pier West - 410',North Pier West,410,"",8,E,1,8,8,merge,2010-01-01,2010-01-08,true,R/V GOLDEN COMPASS,"solid|fg=theme=""4"" |bg=indexed=""64"""
2010,JANUARY 2010,1,2010,North Pier West - 410',North Pier West,410,"",8,Y,21,28,8,merge,2010-01-21,2010-01-28,true,R/V GOLDEN COMPASS,"solid|fg=theme=""4"" |bg=indexed=""64"""
2010,JANUARY 2010,1,2010,North Pier East - 240',North Pier East,240,"",10,AA,23,23,1,single,2010-01-23,2010-01-23,true,Barge SILVER VOYAGER,"solid|fg=rgb=""FF31869B"" |bg=rgb=""FF000000"""
2010,JANUARY 2010,1,2010,North Pier East - 240',North Pier East,240,"",10,AF,28,28,1,single,2010-01-28,2010-01-28,true,Barge SILVER VOYAGER,"solid|fg=rgb=""FF31869B"" |bg=rgb=""FF000000"""
2010,FEBRUARY 2010,2,2010,North Pier West - 410',North Pier West,410,"",19,B,1,8,8,merge,2010-02-01,2010-02-08,true,R/V GOLDEN COMPASS,"solid|fg=theme=""4"" |bg=indexed=""64"""
2010,FEBRUARY 2010,2,2010,North Pier East - 240',North Pier East,240,"",21,AB,27,27,1,single,2010-02-27,2010-02-27,true,Barge SILVER VOYAGER,"solid|fg=rgb=""FF31869B"" |bg=rgb=""FF000000"""
2010,MARCH 2010,3,2010,North Pier West - 410',North Pier West,410,"",30,E,4,11,8,merge,2010-03-04,2010-03-11,true,R/V GOLDEN COMPASS,"solid|fg=theme=""4"" |bg=indexed=""64"""
2010,MARCH 2010,3,2010,North Pier West - 410',North Pier West,410,"",30,Y,24,26,3,fill_run,2010-03-24,2010-03-26,true,R/V GOLDEN COMPASS,"solid|fg=theme=""4"" |bg=indexed=""64"""
2010,MARCH 2010,3,2010,North Pier East - 240',North Pier East,240,"",32,AA,26,26,1,single,2010-03-26,2010-03-26,true,Barge Silver Voyager,""
2010,APRIL 2010,4,2010,North Pier West - 410',North Pier West,410,"",41,B,1,2,2,merge,2010-04-01,2010-04-02,true,R/V GOLDEN COMPASS,"solid|fg=theme=""4"" |bg=indexed=""64"""
2010,APRIL 2010,4,2010,North Pier West - 410',North Pier West,410,"",41,G,6,8,3,fill_run,2010-04-06,2010-04-08,true,Arrival 1400,"solid|fg=theme=""3"" tint=""0.5999938962981048"" |bg=indexed=""64"""
2010,APRIL 2010,4,2010,North Pier West - 410',North Pier West,410,"",41,P,15,28,14,fill_run,2010-04-15,2010-04-28,true,M/V NORTHERN HARBOR,"solid|fg=rgb=""FFC00000"" |bg=indexed=""64"""
2010,APRIL 2010,4,2010,North Pier West - 410',North Pier West,410,"",41,AD,29,30,2,merge,2010-04-29,2010-04-30,true,R/V GOLDEN COMPASS,"solid|fg=theme=""4"" |bg=indexed=""64"""
2010,APRIL 2010,4,2010,North Pier East - 240',North Pier East,240,"",43,M,12,13,2,merge,2010-04-12,2010-04-13,true,R/V GOLDEN COMPASS,"solid|fg=theme=""4"" |bg=indexed=""64"""
2010,APRIL 2010,4,2010,North Pier East - 240',North Pier East,240,"",43,V,21,21,1,single,2010-04-21,2010-04-21,true,M/V GREY COMPASS,"solid|fg=rgb=""FFF79646"" |bg=rgb=""FF000000"""
2010,APRIL 2010,4,2010,North Pier East - 240',North Pier East,240,"",43,X,23,23,1,single,2010-04-23,2010-04-23,true,M/V GREY COMPASS,"solid|fg=rgb=""FFF79646"" |bg=rgb=""FF000000"""
2010,APRIL 2010,4,2010,North Pier East - 240',North Pier East,240,"",43,Y,24,24,1,single,2010-04-24,2010-04-24,true,Delayed due to weather,""
2010,APRIL 2010,4,2010,North Pier East - 240',North Pier East,240,"",43,Z,25,25,1,single,2010-04-25,2010-04-25,true,M/V GREY COMPASS,"solid|fg=rgb=""FFF79646"" |bg=rgb=""FF000000"""
2010,APRIL 2010,4,2010,Inner Channel - 55',Inner Channel,55,"",44,S,18,23,6,merge,2010-04-18,2010-04-23,true,Holiday,"solid|fg=theme=""4"" tint=""0.3999755851924192"" |bg=indexed=""64"""
2010,APRIL 2010,4,2010,Inner Channel - 55',Inner Channel,55,"",44,AA,26,26,1,single,2010-04-26,2010-04-26,true,S/V Iron Petrel,"solid|fg=rgb=""FFFF0000"" |bg=indexed=""64"""
2010,APRIL 2010,4,2010,Inner Channel - 55',Inner Channel,55,"",44,AF,31,31,1,single,"","",false,R/V Grey Kestrel,""
2010,APRIL 2010,4,2010,South Float West - 90',South Float West,90,"",45,U,20,21,2,repeat,2010-04-20,2010-04-21,true,R/V Long Ketch,"solid|fg=rgb=""FF60497A"" |bg=rgb=""FF000000"""
2010,APRIL 2010,4,2010,South Float West - 90',South Float West,90,"",45,X,23,23,1,single,2010-04-23,2010-04-23,true,R/V Long Ketch,"solid|fg=rgb=""FF60497A"" |bg=rgb=""FF000000"""
2010,APRIL 2010,4,2010,South Float East - 90',South Float East,90,"",46,G,6,17,12,merge,2010-04-06,2010-04-17,true,Tug Long Kestrel,"solid|fg=rgb=""FFFFFF00"" |bg=indexed=""64"""
2010,MAY 2010,5,2010,North Pier West - 410',North Pier West,410,"",52,B,1,2,2,repeat,2010-05-01,2010-05-02,true,R/V GOLDEN COMPASS,"solid|fg=theme=""3"" tint=""0.3999755851924192"" |bg=rgb=""FF000000"""
2010,MAY 2010,5,2010,North Pier West - 410',North Pier West,410,"",52,Y,24,25,2,merge,2010-05-24,2010-05-25,true,M/V GREY COMPASS,"solid|fg=theme=""9"" |bg=indexed=""64"""
2010,MAY 2010,5,2010,North Pier West - 410',North Pier West,410,"",52,AE,30,31,2,merge,2010-05-30,2010-05-31,true,M/V GREY COMPASS,"solid|fg=theme=""9"" |bg=indexed=""64"""
2010,MAY 2010,5,2010,North Pier East - 240',North Pier East,240,"",54,F,5,5,1,single,2010-05-05,2010-05-05,true,S/V Iron Petrel,"solid|fg=rgb=""FFFF0000"" |bg=rgb=""FF000000"""
2010,MAY 2010,5,2010,North Pier East - 240',North Pier East,240,"",54,K,10,15,6,merge,2010-05-10,2010-05-15,true,M/V GREY COMPASS,"solid|fg=theme=""9"" |bg=indexed=""64"""
2010,MAY 2010,5,2010,Inner Channel - 55',Inner Channel,55,"",55,C,2,2,1,single,2010-05-02,2010-05-02,true,R/V Golden Horizon,""
2010,MAY 2010,5,2010,South Float West - 90',South Float West,90,"",56,B,1,5,5,merge,2010-05-01,2010-05-05,true,R/V Long Ketch,"solid|fg=rgb=""FF60497A"" |bg=rgb=""FF000000"""
2010,MAY 2010,5,2010,South Float West - 90',South Float West,90,"",56,I,8,11,4,merge,2010-05-08,2010-05-11,true,R/V Long Ketch,"solid|fg=rgb=""FF60497A"" |bg=rgb=""FF000000"""
2010,MAY 2010,5,2010,South Float West - 90',South Float West,90,"",56,P,15,17,3,merge,2010-05-15,2010-05-17,true,R/V Long Ketch,"solid|fg=rgb=""FF60497A"" |bg=rgb=""FF000000"""
2010,MAY 2010,5,2010,South Float West - 90',South Float West,90,"",56,X,23,24,2,merge,2010-05-23,2010-05-24,true,R/V Long Ketch,"solid|fg=rgb=""FF60497A"" |bg=rgb=""FF000000"""
2010,MAY 2010,5,2010,South Float West - 90',South Float West,90,"",56,AE,30,31,2,merge,2010-05-30,2010-05-31,true,R/V Long Ketch,"solid|fg=rgb=""FF60497A"" |bg=rgb=""FF000000"""
2010,JUNE 2010,6,2010,North Pier West - 410',North Pier West,410,"",63,Q,16,17,2,merge,2010-06-16,2010-06-17,true,S/V Iron Petrel,"solid|fg=rgb=""FFFF0000"" |bg=rgb=""FF000000"""
2010,JUNE 2010,6,2010,North Pier West - 410',North Pier West,410,"",63,T,19,22,4,merge,2010-06-19,2010-06-22,true,R/V Blue Voyager,"solid|fg=theme=""3"" tint=""0.3999755851924192"" |bg=indexed=""64"""
2010,JUNE 2010,6,2010,North Pier West - 410',North Pier West,410,"",63,AC,28,28,1,single,2010-06-28,2010-06-28,true,R/V Blue Voyager,"solid|fg=theme=""3"" tint=""0.3999755851924192"" |bg=indexed=""64"""
2010,JUNE 2010,6,2010,North Pier East - 240',North Pier East,240,"",65,D,3,14,12,merge,2010-06-03,2010-06-14,true,M/V GREY COMPASS,"solid|fg=theme=""9"" |bg=indexed=""64"""
2010,JUNE 2010,6,2010,North Pier East - 240',North Pier East,240,"",65,Y,24,24,1,single,2010-06-24,2010-06-24,true,S/V Iron Petrel,"solid|fg=rgb=""FFFF0000"" |bg=rgb=""FF000000"""
2010,JUNE 2010,6,2010,Inner Channel - 55',Inner Channel,55,"",66,B,1,1,1,single,2010-06-01,2010-06-01,true,R/V Golden Horizon,""
2010,JUNE 2010,6,2010,Inner Channel - 55',Inner Channel,55,"",66,O,14,14,1,single,2010-06-14,2010-06-14,true,M/Y Wild Wind,"solid|fg=theme=""5"" tint=""0.5999938962981048"" |bg=indexed=""64"""
2010,JUNE 2010,6,2010,South Float West - 90',South Float West,90,"",67,D,3,4,2,repeat,2010-06-03,2010-06-04,true,R/V Long Ketch,"solid|fg=rgb=""FF60497A"" |bg=rgb=""FF000000"""
2010,JUNE 2010,6,2010,South Float West - 90',South Float West,90,"",67,J,9,10,2,merge,2010-06-09,2010-06-10,true,R/V Long Ketch,"solid|fg=rgb=""FF60497A"" |bg=rgb=""FF000000"""
2010,JUNE 2010,6,2010,South Float West - 90',South Float West,90,"",67,P,15,15,1,single,2010-06-15,2010-06-15,true,R/V Long Ketch,"solid|fg=rgb=""FF60497A"" |bg=rgb=""FF000000"""
2010,JUNE 2010,6,2010,South Float West - 90',South Float West,90,"",67,W,22,23,2,merge,2010-06-22,2010-06-23,true,R/V Long Ketch,"solid|fg=rgb=""FF60497A"" |bg=rgb=""FF000000"""
2010,JUNE 2010,6,2010,South Float West - 90',South Float West,90,"",67,Z,25,25,1,single,2010-06-25,2010-06-25,true,R/V Long Ketch,"solid|fg=rgb=""FF60497A"" |bg=rgb=""FF000000"""
2010,JUNE 2010,6,2010,South Float East - 90',South Float East,90,"",68,B,1,5,5,merge,2010-06-01,2010-06-05,true,OSV AMBER REEF,"solid|fg=rgb=""FF008000"" |bg=indexed=""64"""
2010,JUNE 2010,6,2010,South Float East - 90',South Float East,90,"",68,I,8,12,5,merge,2010-06-08,2010-06-12,true,OSV AMBER REEF,"solid|fg=rgb=""FF008000"" |bg=indexed=""64"""
2010,JUNE 2010,6,2010,South Float East - 90',South Float East,90,"",68,Q,16,24,9,merge,2010-06-16,2010-06-24,true,OSV AMBER REEF,"solid|fg=rgb=""FF008000"" |bg=indexed=""64"""
2010,JULY 2010,7,2010,North Pier West - 410',North Pier West,410,"",74,B,1,2,2,merge,2010-07-01,2010-07-02,true,R/V Blue Voyager,"solid|fg=theme=""3"" tint=""0.3999755851924192"" |bg=indexed=""64"""
2010,JULY 2010,7,2010,North Pier West - 410',North Pier West,410,"",74,J,9,11,3,merge,2010-07-09,2010-07-11,true,R/V Iron Ketch,"solid|fg=theme=""2"" tint=""-0.249977111117893"" |bg=indexed=""64"""
2010,JULY 2010,7,2010,North Pier West - 410',North Pier West,410,"",74,R,17,31,15,merge,2010-07-17,2010-07-31,true,M/V NORTHERN HARBOR,"solid|fg=rgb=""FFC00000"" |bg=indexed=""64"""
2010,JULY 2010,7,2010,North Pier Face - 75',North Pier Face,75,"",75,K,10,16,7,fill_run,2010-07-10,2010-07-16,true,Paving near dock entrance,"solid|fg=theme=""0"" tint=""-0.1499984740745262"" |bg=indexed=""64"""
2010,JULY 2010,7,2010,North Pier Face - 75',North Pier Face,75,"",75,R,17,17,1,single,2010-07-17,2010-07-17,true,R/V Quiet Anchor,"solid|fg=theme=""0"" tint=""-0.1499984740745262"" |bg=indexed=""64"""
2010,JULY 2010,7,2010,North Pier Face - 75',North Pier Face,75,"",75,S,18,21,4,fill_run,2010-07-18,2010-07-21,true,Student tour,"solid|fg=theme=""0"" tint=""-0.1499984740745262"" |bg=indexed=""64"""
2010,JULY 2010,7,2010,North Pier Face - 75',North Pier Face,75,"",75,W,22,22,1,single,2010-07-22,2010-07-22,true,S/V Iron Petrel,"solid|fg=rgb=""FFFF0000"" |bg=rgb=""FF000000"""
2010,JULY 2010,7,2010,North Pier Face - 75',North Pier Face,75,"",75,Z,25,25,1,single,2010-07-25,2010-07-25,true,S/V Iron Petrel,"solid|fg=rgb=""FFFF0000"" |bg=rgb=""FF000000"""
2010,JULY 2010,7,2010,North Pier Face - 75',North Pier Face,75,"",75,AD,29,30,2,merge,2010-07-29,2010-07-30,true,R/V CLEAR TERN,"solid|fg=theme=""0"" tint=""-0.1499984740745262"" |bg=indexed=""64"""
2010,JULY 2010,7,2010,North Pier East - 240',North Pier East,240,"",76,R,17,17,1,single,2010-07-17,2010-07-17,true,S/V Iron Petrel,"solid|fg=rgb=""FFFF0000"" |bg=rgb=""FF000000"""
2010,JULY 2010,7,2010,North Pier East - 240',North Pier East,240,"",76,T,19,19,1,single,2010-07-19,2010-07-19,true,S/V Iron Petrel,"solid|fg=rgb=""FFFF0000"" |bg=rgb=""FF000000"""
2010,JULY 2010,7,2010,North Pier East - 240',North Pier East,240,"",76,X,23,25,3,merge,2010-07-23,2010-07-25,true,M/V Green Anchor,"solid|fg=theme=""9"" |bg=indexed=""64"""
2010,JULY 2010,7,2010,North Pier East - 240',North Pier East,240,"",76,AB,27,30,4,merge,2010-07-27,2010-07-30,true,M/V Green Anchor,"solid|fg=theme=""9"" |bg=indexed=""64"""
2010,JULY 2010,7,2010,Inner Channel - 55',Inner Channel,55,"",77,C,2,2,1,single,2010-07-02,2010-07-02,true,R/V Golden Horizon,""
2010,JULY 2010,7,2010,South Float West - 90',South Float West,90,"",78,C,2,3,2,repeat,2010-07-02,2010-07-03,true,R/V Long Ketch,"solid|fg=rgb=""FF60497A"" |bg=rgb=""FF000000"""
2010,JULY 2010,7,2010,South Float West - 90',South Float West,90,"",78,H,7,7,1,single,2010-07-07,2010-07-07,true,R/V Long Ketch,"solid|fg=rgb=""FF60497A"" |bg=rgb=""FF000000"""
2010,JULY 2010,7,2010,South Float West - 90',South Float West,90,"",78,J,9,9,1,single,2010-07-09,2010-07-09,true,R/V Long Ketch,"solid|fg=rgb=""FF60497A"" |bg=rgb=""FF000000"""
2010,JULY 2010,7,2010,South Float West - 90',South Float West,90,"",78,R,17,18,2,merge,2010-07-17,2010-07-18,true,M/Y Deep Horizon,"solid|fg=theme=""8"" tint=""0.3999755851924192"" |bg=indexed=""64"""
2010,JULY 2010,7,2010,South Float West - 90',South Float West,90,"",78,V,21,24,4,repeat,2010-07-21,2010-07-24,true,R/V Long Ketch,"solid|fg=rgb=""FF60497A"" |bg=rgb=""FF000000"""
2010,JULY 2010,7,2010,South Float West - 90',South Float West,90,"",78,AC,28,28,1,single,2010-07-28,2010-07-28,true,R/V Long Ketch,"solid|fg=rgb=""FF60497A"" |bg=rgb=""FF000000"""
2010,JULY 2010,7,2010,South Float East - 90',South Float East,90,"",79,B,1,1,1,single,2010-07-01,2010-07-01,true,M/Y Wild Ketch,"solid|fg=theme=""8"" tint=""0.3999755851924192"" |bg=indexed=""64"""
2010,JULY 2010,7,2010,South Float East - 90',South Float East,90,"",79,F,5,10,6,merge,2010-07-05,2010-07-10,true,OSV AMBER REEF,"solid|fg=rgb=""FF008000"" |bg=rgb=""FF000000"""
2010,JULY 2010,7,2010,South Float East - 90',South Float East,90,"",79,P,15,15,1,single,2010-07-15,2010-07-15,true,Barge Blue Current,""
2010,JULY 2010,7,2010,South Float East - 90',South Float East,90,"",79,T,19,19,1,single,2010-07-19,2010-07-19,true,R/V Long Ketch,"solid|fg=rgb=""FF60497A"" |bg=rgb=""FF000000"""
2010,JULY 2010,7,2010,South Float East - 90',South Float East,90,"",79,U,20,21,2,merge,2010-07-20,2010-07-21,true,OSV Silver Tide,"solid|fg=rgb=""FFFFFF00"" |bg=indexed=""64"""
2010,JULY 2010,7,2010,South Float East - 90',South Float East,90,"",79,AC,28,29,2,merge,2010-07-28,2010-07-29,true,OSV Silver Tide,"solid|fg=rgb=""FFFFFF00"" |bg=indexed=""64"""
2010,JULY 2010,7,2010,South Float East - 90',South Float East,90,"",79,AE,30,31,2,merge,2010-07-30,2010-07-31,true,M/Y Long Meridian,"solid|fg=rgb=""FFFFFF00"" |bg=indexed=""64"""
2010,AUGUST 2010,8,2010,North Pier West - 410',North Pier West,410,"",85,B,1,2,2,fill_run,2010-08-01,2010-08-02,true,M/V NORTHERN HARBOR,"solid|fg=rgb=""FFC00000"" |bg=rgb=""FF000000"""
2010,AUGUST 2010,8,2010,North Pier West - 410',North Pier West,410,"",85,D,3,6,4,fill_run,2010-08-03,2010-08-06,true,M/Y Far Skua,"solid|fg=rgb=""FFC00000"" |bg=rgb=""FF000000"""
2010,AUGUST 2010,8,2010,North Pier West - 410',North Pier West,410,"",85,H,7,19,13,fill_run,2010-08-07,2010-08-19,true,M/V NORTHERN HARBOR,"solid|fg=rgb=""FFC00000"" |bg=rgb=""FF000000"""
2010,AUGUST 2010,8,2010,North Pier West - 410',North Pier West,410,"",85,Y,24,24,1,single,2010-08-24,2010-08-24,true,S/V Deep Dory,"solid|fg=rgb=""FFF79646"" |bg=rgb=""FF000000"""
2010,AUGUST 2010,8,2010,North Pier West - 410',North Pier West,410,"",85,AC,28,31,4,merge,2010-08-28,2010-08-31,true,M/V GREY COMPASS,"solid|fg=rgb=""FFF79646"" |bg=rgb=""FF000000"""
2010,AUGUST 2010,8,2010,North Pier Face - 75',North Pier Face,75,"",86,B,1,3,3,merge,2010-08-01,2010-08-03,true,R/V CLEAR TERN,"solid|fg=theme=""0"" tint=""-0.1499984740745262"" |bg=indexed=""64"""
2010,AUGUST 2010,8,2010,North Pier Face - 75',North Pier Face,75,"",86,I,8,10,3,merge,2010-08-08,2010-08-10,true,Barge SILVER VOYAGER,"solid|fg=theme=""8"" tint=""-0.249977111117893"" |bg=rgb=""FF000000"""
2010,AUGUST 2010,8,2010,North Pier Face - 75',North Pier Face,75,"",86,L,11,11,1,single,2010-08-11,2010-08-11,true,R/V LONG STAR,"solid|fg=rgb=""FFFFFF00"" |bg=indexed=""64"""
2010,AUGUST 2010,8,2010,North Pier Face - 75',North Pier Face,75,"",86,N,13,13,1,single,2010-08-13,2010-08-13,true,S/V Iron Petrel,"solid|fg=rgb=""FFFF0000"" |bg=rgb=""FF000000"""
2010,AUGUST 2010,8,2010,North Pier Face - 75',North Pier Face,75,"",86,P,15,15,1,single,2010-08-15,2010-08-15,true,S/V Iron Petrel,"solid|fg=rgb=""FFFF0000"" |bg=rgb=""FF000000"""
2010,AUGUST 2010,8,2010,North Pier East - 240',North Pier East,240,"",87,B,1,3,3,merge,2010-08-01,2010-08-03,true,M/V Green Anchor,"solid|fg=rgb=""FFF79646"" |bg=rgb=""FF000000"""
2010,AUGUST 2010,8,2010,North Pier East - 240',North Pier East,240,"",87,G,6,8,3,merge,2010-08-06,2010-08-08,true,R/V Quiet Heron,"solid|fg=theme=""4"" tint=""0.5999938962981048"" |bg=indexed=""64"""
2010,AUGUST 2010,8,2010,North Pier East - 240',North Pier East,240,"",87,J,9,11,3,merge,2010-08-09,2010-08-11,true,S/V Blue Beacon,"solid|fg=theme=""8"" tint=""0.5999938962981048"" |bg=indexed=""64"""
2010,AUGUST 2010,8,2010,North Pier East - 240',North Pier East,240,"",87,M,12,16,5,merge,2010-08-12,2010-08-16,true,S/V Deep Dory,"solid|fg=theme=""9"" tint=""-0.249977111117893"" |bg=indexed=""64"""
